id,group,nimbus-elites,elegant-enigma-alliance,urban-lifestyle,budget,comfort,luxury
25c3002f-b1fa-4b79-be55-963e772edde5,5,0,0,1,0,0,1
cd15b211-698a-44b0-acbc-015d9c7a152d,1,0,1,0,0,0,1
fefa80b1-9147-4b46-a17c-4391231cab95,2,1,0,0,1,0,0
5723fd56-203d-4179-8c1d-4c9a9a48e7cf,4,1,0,0,0,0,1
3f5a5f4a-0f05-45b5-becd-e076641f58e1,2,1,0,0,1,0,0
eda986d6-d1bf-4d68-a142-adbd077d525c,4,1,0,0,1,0,0
9eee04f0-36ae-4044-b822-fefa81e95b28,4,0,1,0,0,0,1
6f06e80c-7078-4b4c-939a-b5d120532b85,3,0,1,0,1,0,0
08305474-9c94-4f23-9259-b83a66f59f85,1,1,0,0,1,0,0
dfa0de00-b178-4f3f-8477-c6f5522a3a38,5,0,0,1,0,0,1
0f9ba6a9-afa9-43a7-9e47-9a1c3b90176f,5,0,1,0,0,0,1
88e18a90-70ee-4452-997a-51b1af183ba3,5,0,1,0,0,0,1
8dc49c0a-db32-469b-a9f8-bd32d6d9da73,4,0,1,0,1,0,0
b11be9ef-b7fb-4f7e-a6e7-699b7ca1a4ce,3,1,0,0,0,0,1
d477009a-a11a-4153-bd30-f4c6b2cd4835,4,0,1,0,1,0,0
d173f9df-d47e-4cc3-a2fc-4229ca37a2be,3,0,0,1,1,0,0
e66176dd-cbf0-415d-a143-7c6551432d4c,1,0,0,1,1,0,0
b3e50530-2ed2-4909-b46b-8064977fffb3,1,0,1,0,0,0,1
11899987-ee31-4f80-8c6a-ea66ea535122,5,1,0,0,0,0,1
6271756c-dbe4-4677-80e5-5f39c1e910d0,3,0,1,0,0,0,1
e106c166-f7f7-43ce-a6bc-dece3dcf29b3,4,1,0,0,0,0,1
47ac30b9-d377-4635-a5f6-b879fa764062,4,0,1,0,0,0,1
f726684d-239a-4a7e-94ed-2cd60d8c5eff,5,0,0,1,0,1,0
e24615cd-362c-4491-9f12-dfb98bcb8223,3,1,0,0,0,0,1
ef4302ee-f0e1-4101-a0e8-5a7992fb0964,5,0,0,1,0,1,0
723b0ece-b9d8-4cbf-81c7-bc65b0fbbf28,2,0,0,1,1,0,0
1428d8fa-9f0f-4f44-8448-07e56df03772,3,1,0,0,0,0,1
e0b2fb34-1484-4bd5-ac76-687c81499a10,5,1,0,0,1,0,0
712819d9-9f60-403e-8426-737e28b546f7,5,0,0,1,1,0,0
4aea9cd3-78c8-4d69-9540-774fce82be69,2,0,0,1,1,0,0
0275747b-11c7-456f-bb44-63028cc1e241,5,1,0,0,0,0,1
f7126f5e-4175-4697-a17a-b0992242cb89,2,1,0,0,0,0,1
7aab116b-31b4-4071-a7aa-3b5ec3145994,4,1,0,0,0,0,1
1306346a-5005-4283-a19a-902e4a8263d9,4,0,0,1,1,0,0
989c37cd-f5de-495f-8520-070c075c497f,5,0,1,0,0,0,1
7a09179c-b4d5-4af7-8f2d-78768b1f41a6,4,0,1,0,1,0,0
cb9ce4d9-1c5e-46d0-95ce-6666d046eb62,5,0,0,1,0,1,0
73dae1a3-4164-4d19-ac03-f374d96d7e6b,4,0,0,1,0,1,0
8da534ec-56d2-4c87-b157-8bc31ab529ab,3,0,0,1,0,0,1
4a561214-8072-4ef6-87dc-95973cc24987,5,0,0,1,1,0,0
db2cc4fd-c729-48c0-bd04-f28177cc6e58,4,0,0,1,1,0,0
82d1349f-a445-4ecb-aa6e-c8cb62334a3c,4,0,0,1,0,0,1
c9505ff3-6c08-4157-9517-bb66a9946c92,5,0,0,1,0,0,1
a7d1f896-2465-45fa-a226-3016d374b05a,5,0,0,1,1,0,0
899b65d4-a350-409e-9e45-41ead7b42c74,4,0,0,1,1,0,0
57eda0c6-2805-4e27-94f8-7ec2f2a1f4ed,3,0,1,0,0,0,1
03632053-ef9a-401f-a17d-4c8b453d62b4,5,0,0,1,1,0,0
d04330ba-a15f-4aff-9695-1f57982b36db,4,0,0,1,1,0,0
5fba07f4-e869-4ace-bc97-a365d18491fb,5,0,0,1,0,0,1
ca15c56a-05de-4f63-bdbf-6fbef6ea034b,5,0,0,1,0,0,1
4c527177-12ad-4885-8d46-3ed7e714a2ae,5,1,0,0,1,0,0
15e6dd09-03d1-466d-b1c4-005964cf70e1,4,0,0,1,0,1,0
1859de2a-4906-46d7-85fb-faab5eab116c,2,1,0,0,1,0,0
ac1bfa6b-03e4-4213-a3e1-f7a9e6559a39,5,0,0,1,0,1,0
f17fd27e-b58f-4365-bd42-4e9d89f3cf43,4,1,0,0,1,0,0
04e6cdac-966d-4332-bd2d-541bc7db087b,5,0,0,1,1,0,0
4a422f48-a07d-4ebf-99a6-f9a84f8a4c19,5,1,0,0,0,0,1
7f765516-4e3a-43fc-98fd-c82153547092,5,0,0,1,0,0,1
70632a63-a0b4-41d3-a337-29d33eda8ca4,2,0,1,0,0,0,1
a8363de7-24bb-4d34-936f-e3e80a564d95,4,1,0,0,0,0,1
fb4d976a-d210-4052-b814-aafca6f7d63c,3,1,0,0,0,0,1
14880ad3-5c6b-456a-a9e0-9c0612cb73a9,5,1,0,0,0,0,1
8db829e6-583d-4c5e-9bfe-a534aae4151e,5,0,0,1,0,0,1
5998a62f-55b7-4f89-87e3-781560784a61,4,0,0,1,0,0,1
ffa4f208-714e-48e1-9bc4-4ec3d80e94ac,1,1,0,0,0,0,1
a0ee1b57-a524-4222-a50c-db4b8085fc46,5,1,0,0,0,0,1
ca54190d-5f75-4193-8e74-78d4f48cee35,2,1,0,0,1,0,0
1813895f-ac5e-474d-80fe-cf98bc9fa8cb,1,1,0,0,0,0,1
554b27db-e292-469b-b84f-9166d2aadb5b,4,0,0,1,0,1,0
a9c2424d-996e-4245-ba43-124eaca463f0,4,0,1,0,0,0,1
73c67b87-b831-478c-9c98-c6d134092ad1,2,0,1,0,1,0,0
c995a995-6aa2-4b1c-8db2-0d698b5c7a79,3,0,1,0,0,0,1
291e3195-d86d-45c2-a3b6-be9503512290,4,0,0,1,1,0,0
d0e4681f-fa92-4463-b16b-8283b4825077,3,0,1,0,0,0,1
5e0697f3-5840-42de-a89c-d3e6d40cffe1,4,0,1,0,0,0,1
3d5a05a2-6fba-46b5-a1af-35ae19447f59,5,1,0,0,1,0,0
e8079cfd-0976-40d6-b814-3afc1809f203,4,0,0,1,0,1,0
9e3652ff-7b73-41eb-b9d1-b593d8c1de37,3,1,0,0,1,0,0
071638f7-b878-4a19-a872-21fcb4a618cd,4,0,1,0,1,0,0
5e1b9b1c-6424-4c9b-b0f6-0f7b0699cc38,3,0,1,0,0,0,1
7be083dd-1345-4d86-a8e7-082839ffad85,4,0,1,0,0,0,1
e39b7c45-c79c-4126-bac3-1ae3b379e1e7,5,0,1,0,0,0,1
8225de53-7e94-4993-8dfd-7c78406c2fa1,4,0,0,1,0,1,0
e7c5afd7-59fe-4a8b-98ee-230dece980e9,5,0,1,0,0,0,1
e5fc12c7-ce06-448c-853c-67b7000ff158,4,0,0,1,1,0,0
12235185-113f-4923-b46c-d72aaecba8be,5,0,0,1,1,0,0
6f5c1a42-7335-43bd-b81a-c8bc31e837fe,4,0,1,0,0,0,1
7a71017a-4187-4903-8367-579e9f735839,2,0,0,1,1,0,0
31f41148-d872-49d1-a734-1416fa6af544,4,0,0,1,0,0,1
7b8c84f0-151d-47b5-a9b6-8681f3d54dd1,5,0,0,1,0,1,0
80d0f6a1-a6d8-474d-b7ba-886f1142080a,4,0,1,0,0,0,1
cbd45298-5725-4973-8ba8-be0c49879211,2,0,1,0,1,0,0
797709d3-254e-432a-863b-089906d14881,4,1,0,0,1,0,0
d90e30ee-6cb1-4224-acf6-c4ee330af001,5,0,1,0,0,0,1
e735f52c-fa17-4f89-bc9b-5fb89eb4538a,5,1,0,0,0,0,1
f500288a-8c6e-477f-833e-6bb2dcf51652,5,1,0,0,0,0,1
4e99c807-b8b8-464c-9f94-791cd9ed6c93,5,1,0,0,0,0,1
b6994920-5be4-406e-9ca6-f8f9adb75795,4,1,0,0,1,0,0
6462280f-1c89-441d-b101-729944b81e7c,5,0,0,1,0,1,0
7323003f-a6e7-460a-a4cc-32509dbb579b,3,0,0,1,1,0,0
10954c69-aa4c-4c82-bc6c-00028bd44b0b,5,0,0,1,0,0,1
5f7a3acf-dbe1-4fcc-8825-9aafe7371c9e,5,0,0,1,1,0,0
cfba0282-15a5-45e1-aaad-272bd36bbae9,3,1,0,0,0,0,1
f43b0c80-46ab-443e-9f5b-6ac94b703afd,3,0,0,1,0,0,1
56e80a05-ddcd-4f5a-bb17-0b8855994d1f,4,0,1,0,0,0,1
f6b91dd1-539f-4afc-80df-d0a771f73d8e,3,0,0,1,1,0,0
9ffa7a82-339f-4b13-a881-d9bc44234585,4,0,1,0,0,0,1
794302b0-fd57-4ce2-85ea-4a92ea0bdde0,5,0,1,0,0,0,1
14f90560-30cb-403e-b0f3-804bbeb75b9a,4,0,0,1,0,1,0
d28ae543-b988-48c0-b37c-72ac21bf08bc,4,0,1,0,0,0,1
2738cae4-efb7-47b0-bee2-dd76045c5959,5,1,0,0,0,0,1
3a5453dc-5f45-4626-b950-90125de073ba,5,0,1,0,0,0,1
555ff04d-d1ad-4f68-8e94-4beb396a5647,2,0,1,0,0,0,1
b960717a-956b-4699-8a73-b21e6f246066,3,1,0,0,0,0,1
df40ada5-5a7d-4683-a141-2c75708da03a,5,0,1,0,1,0,0
00922174-5a78-41d4-9220-4207c17dd504,5,1,0,0,0,0,1
cd6069d1-d126-4b32-9a14-13f1aaf7ccad,4,1,0,0,0,0,1
d0e2cdc3-eb69-419c-9a0f-dc38d0768a41,2,0,1,0,1,0,0
2869c3e8-2a3e-4f1d-b2d6-3782dbe2d9b8,5,1,0,0,1,0,0
ef74fcc6-c97a-4eb3-a52e-b9b597ee22ae,1,1,0,0,1,0,0
82d166cf-e4a5-40ae-ae24-349291ebe9f4,3,1,0,0,0,0,1
4bb9f6ba-f4d6-4e1f-8579-e72ed4b44000,5,1,0,0,0,0,1
f9bc4093-00c9-48f3-b212-2b2dbe9118b2,2,0,0,1,1,0,0
a148d8ab-603a-4ca6-9172-436b675b9833,4,0,0,1,1,0,0
0fa186cf-58d1-4e67-b259-a4401b69a53f,2,1,0,0,0,0,1
5ac2e624-0af4-4478-934e-82a83cc1277b,4,0,0,1,0,1,0
e3abf8a5-817d-41fe-8856-f28e9d532ec0,5,0,1,0,0,0,1
4a74cf92-d2ec-40de-bf56-586eeae9be92,4,0,0,1,0,1,0
07049e60-f602-43ea-97df-1c0496b59df8,5,0,1,0,1,0,0
b28fbceb-d3d7-4760-a196-c9b21ed23a57,1,1,0,0,0,0,1
34059236-1377-4de2-a56a-6f2386f74c8b,5,0,0,1,1,0,0
34cb7627-d65e-4879-8a14-72bf306bd4ba,4,1,0,0,0,0,1
b609d041-7b27-4fd6-bf0e-b2e5e84506f5,3,1,0,0,1,0,0
19e0942d-8296-4287-8524-c7157955f769,3,0,1,0,1,0,0
391e48a4-e049-41c8-b0fd-b88ec1844225,4,0,0,1,0,0,1
89a11a08-461c-4a3b-b2e2-9ffab480da36,5,0,0,1,0,1,0
e7143d84-0c0b-4fbb-8357-f2e634d99716,4,1,0,0,0,0,1
c688fc5d-63df-44f9-908c-6ba2466dec53,5,0,0,1,0,0,1
8520f44c-a22e-4213-a789-d8f822021934,4,0,1,0,0,0,1
77170939-cc31-4301-af06-3f43cfd6624f,2,1,0,0,1,0,0
c5b75a0e-733f-4d78-8e96-ff3f2713d830,5,0,0,1,0,0,1
8813d2a1-0bac-4c7f-9901-3d93084b8d85,5,0,1,0,1,0,0
7f517aa2-1c55-436c-9de5-e6e6881513f9,5,1,0,0,0,0,1
51e95228-97b2-4ae4-a17d-68a2d3da689e,3,1,0,0,0,0,1
36615598-f421-4e8d-afd3-2b361bebebad,3,0,0,1,1,0,0
99e00eb8-395d-4184-8a32-903f33483cab,4,1,0,0,1,0,0
be45508b-a7a8-4e50-b284-dcf056193acf,5,0,1,0,0,0,1
61f03b87-6c97-4d21-a8e7-51acdae8da73,3,1,0,0,1,0,0
72fb0c0d-611b-41a4-a5df-8efd6b07dc7d,1,0,0,1,1,0,0
e95e4fdf-ae70-408a-ba3d-a88839cb7170,4,0,0,1,0,1,0
908d64c2-3b4f-468d-b4ad-2f3e4e5ea4cf,5,1,0,0,0,0,1
fc174cdc-ddc0-4a65-936c-9b8ebd5e99a4,2,0,1,0,1,0,0
ce6ef94d-9272-4d84-bc40-0e0974b63924,4,0,0,1,1,0,0
5621a13a-3e1d-40ff-ab23-5b2d369c392a,4,0,0,1,1,0,0
77dbf950-de8e-40ee-ac9c-8deef5069861,5,0,1,0,0,0,1
050bd440-e11f-408e-8945-06206673c1d4,2,1,0,0,1,0,0
9cde39d7-b0f6-4b73-86a4-a9958c4aecdc,5,0,0,1,0,1,0
8378043f-4eb3-4056-84b5-e295256709c9,3,0,1,0,1,0,0
ee44847a-0d2e-4513-bff7-aeb2c404a9bf,3,1,0,0,1,0,0
3a0adc51-6861-4cb4-b55a-83c3ce29e335,5,1,0,0,0,0,1
fc5e0694-d203-414e-ae8f-66805b0f554b,5,1,0,0,0,0,1
db0f7990-ff21-4201-8639-cb07a9afff88,5,0,0,1,0,0,1
37f43eb7-777f-46f7-b1a3-8c946bd78f63,5,0,0,1,0,1,0
67b78f4d-6223-440a-81f5-c86c099245fc,4,0,0,1,0,1,0
1cf1eb0f-e372-446c-a9eb-c3be3c7de6b2,3,0,0,1,0,1,0
cd15b211-698a-44b0-acbc-015d9c7a152d,4,0,0,1,0,0,1
34f0fb0b-f80d-43c2-af41-5c7bccd37bbb,4,0,0,1,0,1,0
da99744a-fb1d-4909-afb9-b9af87e81812,4,0,0,1,0,1,0
66220592-92c8-41e6-aa4d-92015491dc7d,4,0,0,1,0,0,1
fefa80b1-9147-4b46-a17c-4391231cab95,4,1,0,0,1,0,0
5723fd56-203d-4179-8c1d-4c9a9a48e7cf,4,1,0,0,0,0,1
9eee04f0-36ae-4044-b822-fefa81e95b28,5,1,0,0,0,0,1
04cbfd6e-a5b8-4130-aa5e-8a0c1eff6d74,5,0,0,1,0,1,0
785bb0ad-b90c-49ae-8bc0-7a4a62060eb1,2,0,1,0,0,0,1
0e495f28-3c70-4aae-88b4-571351b76973,1,1,0,0,1,0,0
a97a8114-f991-475f-89f8-5e1aa453b157,2,0,1,0,0,0,1
5f3b84c3-5f1f-451a-a053-0e31b90b22ed,4,0,0,1,1,0,0
08305474-9c94-4f23-9259-b83a66f59f85,1,1,0,0,1,0,0
c0676ba9-ebf8-4495-9e8c-8a3ea4db573b,4,0,1,0,0,0,1
e945567a-ac3e-4948-85d7-7f9bc44c8363,4,0,1,0,0,0,1
c56fba60-bba9-4662-8c6a-be5db50b112b,5,1,0,0,1,0,0
6db0becf-9f91-4318-a2d1-3c43f2b45f8b,3,0,1,0,1,0,0
cf731d3a-1d14-4993-84c8-89c0e9a6dfdf,4,1,0,0,0,0,1
7c752a80-9afd-4c76-a980-da7a0b6477c7,1,0,0,1,0,0,1
8fc31a25-8c09-4819-bdac-100a3d3238ac,2,0,0,1,1,0,0
0e8d7272-8d7c-42af-91dc-cf2d98a71035,4,0,0,1,1,0,0
799b31b0-4e38-47ad-848f-354e572828fa,1,0,1,0,0,0,1
7d2ca0b5-8108-400a-b8b7-94e7d58b1e14,5,0,0,1,0,0,1
90ee0a4c-3700-4d84-8d29-449798875d7b,3,0,0,1,0,0,1
c34a57ac-6412-47dc-92ac-05248d9c2052,4,0,1,0,0,0,1
eb20014a-1b40-4433-ae1f-4b0169fa3128,3,0,1,0,0,0,1
7b1c168e-b80a-46b3-b35e-ee0ce26a4d39,2,0,1,0,0,0,1
5e18b87d-db13-48da-8d6c-c9ff7508a6cf,4,0,1,0,1,0,0
64d4c3ef-537d-49c8-aed9-749a1b71cd0a,5,0,0,1,0,0,1
309f40ab-95ab-455f-b8c7-10fa0069285c,4,1,0,0,0,0,1
dd3cec50-520b-4364-9917-5266145c67c8,5,0,0,1,0,1,0
ba9240e9-b33f-4f2f-939e-1e6186a725af,3,0,0,1,1,0,0
b11be9ef-b7fb-4f7e-a6e7-699b7ca1a4ce,4,1,0,0,0,0,1
d2cdc4b7-4c71-405e-9acf-9724a3f28f06,5,1,0,0,1,0,0
e66176dd-cbf0-415d-a143-7c6551432d4c,2,0,0,1,1,0,0
256f2261-d2b0-4e99-93bb-f66e14168701,5,0,1,0,0,0,1
6271756c-dbe4-4677-80e5-5f39c1e910d0,4,0,1,0,0,0,1
9185b82e-a673-4026-867a-d5206bc63361,4,0,0,1,0,0,1
f726684d-239a-4a7e-94ed-2cd60d8c5eff,4,0,0,1,0,1,0
a2f03aec-8f8f-4830-8c78-cdf3caca36ba,5,0,0,1,0,1,0
20bc6934-91e0-480b-82f6-f81ccd1d6024,5,0,0,1,0,0,1
723b0ece-b9d8-4cbf-81c7-bc65b0fbbf28,4,0,0,1,1,0,0
9d7062b7-1130-4083-94f6-68e3de68cf1e,5,0,1,0,0,0,1
03db233d-8259-45bc-b813-ff8f39a868e4,4,0,0,1,0,0,1
7ac264ea-f156-4f3c-9566-d3d0dba9ff41,5,0,0,1,0,0,1
83ce90df-a9ca-4067-a046-0bf55a719cf7,2,0,0,1,0,0,1
7ff693c1-a38d-482d-8527-cebfc7b32162,3,1,0,0,1,0,0
6f331658-6408-4229-b1e5-9bd04502213f,4,0,0,1,0,1,0
e2cc4065-5bca-4203-875e-ee163330e1bc,4,0,0,1,1,0,0
d649b515-c90d-4350-a0be-d5d57be8655b,4,1,0,0,0,0,1
d3f7ef20-7351-4053-ba92-2f152a5a030e,4,0,0,1,0,1,0
ea271bdf-4a90-45d1-b0b2-f5ae6469824d,5,0,0,1,1,0,0
5fba07f4-e869-4ace-bc97-a365d18491fb,4,1,0,0,0,0,1
ca15c56a-05de-4f63-bdbf-6fbef6ea034b,5,0,0,1,0,0,1
e8c6e0f7-02a8-41fc-aace-531490e554d6,3,0,1,0,1,0,0
cbeb6aee-ad0c-4607-944b-2156804a16b1,5,0,1,0,0,0,1
7925502c-ef34-4c2b-941b-88af2bddf8c3,5,1,0,0,1,0,0
cd0faf14-a5f8-4945-8804-817b1b5b55a6,2,0,0,1,1,0,0
30043c75-13d4-4eef-9bcd-ff17e3944261,4,0,0,1,0,1,0
b2983f9a-ca66-4f82-9793-f26d6af05faf,5,1,0,0,0,0,1
bca4cde1-00eb-4fc2-a126-12b2fb6aee45,5,0,1,0,0,0,1
f17fd27e-b58f-4365-bd42-4e9d89f3cf43,1,0,1,0,1,0,0
702ec4ad-323a-4345-a9c0-c310374a1771,5,0,0,1,0,1,0
2e156864-ccb2-4011-961f-7907b0db42a7,4,1,0,0,0,0,1
075298af-0e08-4971-ac95-badd3ed99c18,4,0,1,0,1,0,0
fd8a84d2-dcbc-4955-88b6-a264e34e2b73,5,0,0,1,0,0,1
bff47c42-1b0d-42f9-9fca-360f8a43f011,2,0,1,0,0,0,1
951a9f1b-9e07-45f9-aa57-4c18b45bf3e3,5,0,1,0,0,0,1
063ab7e7-2b5a-4a77-830b-9f09bab4a2ec,5,1,0,0,0,0,1
fb4d976a-d210-4052-b814-aafca6f7d63c,3,1,0,0,0,0,1
14880ad3-5c6b-456a-a9e0-9c0612cb73a9,5,0,1,0,0,0,1
db96af1e-440a-4185-a0b8-b210c185e90c,5,0,0,1,0,0,1
3d0dc7ac-caf9-4972-879a-9e041a3e9a83,4,1,0,0,0,0,1
222f62f8-9941-4148-a9f6-cf887db1dede,4,1,0,0,0,0,1
5ce288b8-bc90-45c9-8b4c-249c51189e83,3,0,1,0,1,0,0
c995a995-6aa2-4b1c-8db2-0d698b5c7a79,4,0,1,0,0,0,1
63790287-3307-43e8-81b4-84914a220931,2,1,0,0,1,0,0
d0e4681f-fa92-4463-b16b-8283b4825077,2,0,0,1,0,0,1
7993ea49-f819-4faf-a033-aa7fee845b07,5,0,1,0,0,0,1
d381b379-1153-4267-a4da-072b064d6408,3,0,0,1,0,0,1
9e3652ff-7b73-41eb-b9d1-b593d8c1de37,3,1,0,0,1,0,0
73947001-0741-44db-a8e9-4eeb8840bc6d,4,0,0,1,0,1,0
34a910bf-2642-475f-96af-4911807bb4a5,4,0,0,1,1,0,0
9eb5823b-a5a9-4f81-9ff7-77d656575272,4,0,0,1,0,1,0
e17d39a5-5ec6-42d9-aeae-4be831997934,4,1,0,0,1,0,0
6f5c1a42-7335-43bd-b81a-c8bc31e837fe,3,0,1,0,0,0,1
7c56b006-15c6-4eb2-868d-05efd40b0372,2,1,0,0,1,0,0
ebaf9ef0-a050-41d8-b573-f3ce419cf7e2,4,1,0,0,1,0,0
31ca05dd-5d3d-48fd-9af7-67afbb376f7e,5,0,0,1,0,0,1
7afa7d32-1355-4043-b673-7a2bc3a96d4c,4,0,1,0,0,0,1
11da9086-5eee-451d-aac0-338fd42e7a76,5,0,1,0,0,0,1
80d0f6a1-a6d8-474d-b7ba-886f1142080a,4,0,1,0,0,0,1
3582d3e7-75fa-4c76-9643-0cf1845c07d5,4,0,0,1,1,0,0
820a9326-fb89-426d-a762-d9ca0da3c517,2,0,1,0,1,0,0
63bb30ea-0339-41fe-b5e1-fc0042bc38a3,1,0,0,1,0,0,1
3a9687c2-b7dc-4c4e-a340-a2c500b9ccc4,3,0,1,0,1,0,0
bc6ca667-6098-4181-9cc9-b41afc965338,5,0,0,1,0,0,1
d90e30ee-6cb1-4224-acf6-c4ee330af001,4,0,1,0,0,0,1
144f6683-3510-4037-87d7-7b5a8c60891e,4,0,1,0,1,0,0
403b81c1-90f4-4626-b88f-21caedf62015,5,0,1,0,0,0,1
b6994920-5be4-406e-9ca6-f8f9adb75795,3,1,0,0,1,0,0
1b1248f8-c2fd-46f7-b4a7-f756831ceffd,2,0,0,1,0,0,1
9747a7e0-0961-471c-bc30-08a673494dff,4,0,1,0,0,0,1
cfba0282-15a5-45e1-aaad-272bd36bbae9,1,1,0,0,0,0,1
56e80a05-ddcd-4f5a-bb17-0b8855994d1f,4,0,1,0,0,0,1
f6b91dd1-539f-4afc-80df-d0a771f73d8e,3,0,1,0,1,0,0
2dd9f2a8-1aac-4b26-8838-c9006786d0d9,4,1,0,0,1,0,0
9ffa7a82-339f-4b13-a881-d9bc44234585,4,0,0,1,0,0,1
60bf3f10-46ad-4cfa-8256-8a300d91cf92,1,0,0,1,1,0,0
d28ae543-b988-48c0-b37c-72ac21bf08bc,4,1,0,0,0,0,1
555ff04d-d1ad-4f68-8e94-4beb396a5647,3,0,1,0,0,0,1
e1e6e11e-6195-4361-b6de-7dd82139ff72,4,0,1,0,1,0,0
00922174-5a78-41d4-9220-4207c17dd504,2,1,0,0,0,0,1
3b59459a-57d8-45db-92d3-0e33a1acd5fa,5,0,0,1,1,0,0
0aeb1724-2173-4341-8f96-a9d889e2e8f0,5,1,0,0,1,0,0
cd6069d1-d126-4b32-9a14-13f1aaf7ccad,3,1,0,0,0,0,1
d0e2cdc3-eb69-419c-9a0f-dc38d0768a41,3,0,1,0,1,0,0
56b27ce6-7730-4ebd-b003-87e783cea48d,5,0,0,1,0,1,0
0dab8799-8072-4d77-b7e3-5a450420daae,3,0,0,1,0,0,1
0b98ed79-8d17-4496-980d-a3d7d648af62,1,0,0,1,1,0,0
f9bc4093-00c9-48f3-b212-2b2dbe9118b2,4,0,0,1,1,0,0
eb7ff366-f274-4b80-abea-24eddce2218e,5,0,0,1,0,0,1
f26cef7c-55a7-4852-a019-55481446d73a,5,0,0,1,0,0,1
63fad58d-4b71-4185-a678-94fd026cda7a,1,1,0,0,1,0,0
934e54b5-f16e-4115-a8ad-8c8f24629a31,4,0,0,1,0,1,0
0f152102-8562-44a2-a965-1005f5f5555a,1,0,0,1,1,0,0
14a6dc7c-e5e8-443f-9904-1f1a301f5516,4,0,0,1,0,1,0
2fa958f7-b371-492b-afc4-065cbacc16c7,3,0,0,1,1,0,0
f3e1e8fd-30f0-4998-aed2-a63f74f57134,4,0,0,1,1,0,0
bc57dbbe-596c-4f49-b5a1-5a4ad21291a6,4,0,0,1,0,0,1
8a25ab36-9e45-4eb4-9909-b73c483c9fb4,3,1,0,0,0,0,1
7dc39a83-194f-466d-9f87-6633ea9efa31,2,0,0,1,1,0,0
3fe33410-e3b5-4313-99ae-020e8325acf4,4,1,0,0,0,0,1
5d4989aa-3863-42e0-8136-1c6507d98f55,3,0,1,0,0,0,1
57b937e8-9152-49ff-97cf-324b891248e7,5,0,0,1,1,0,0
c1e09888-c17f-41c3-b525-3dfe4a113286,5,0,0,1,0,1,0
6808039c-4455-440c-b7e9-c47cd306a758,4,0,0,1,0,1,0
ad91ec59-5958-4dbd-b5a7-09e21882c09e,5,0,0,1,0,1,0
578607f9-f637-42b2-8296-2e78296a22ca,4,0,0,1,0,1,0
e0731ef0-4d5e-4425-80ff-edb18f25b2b4,3,1,0,0,1,0,0
c5e11664-9dc2-4570-be62-09e39a1b4ae1,4,0,1,0,0,0,1
27660ed7-f0ff-418f-b23d-ba1682096d73,4,0,0,1,0,0,1
99e00eb8-395d-4184-8a32-903f33483cab,1,1,0,0,1,0,0
61f03b87-6c97-4d21-a8e7-51acdae8da73,3,1,0,0,1,0,0
db458b77-f71e-4ce7-af1d-72c9341d0d51,4,0,1,0,1,0,0
fc174cdc-ddc0-4a65-936c-9b8ebd5e99a4,1,0,1,0,1,0,0
b32053e0-6d0d-4a55-aa2e-c29a5d494ecc,5,0,0,1,0,1,0
a467f460-fe8c-41ab-8364-20b150739ce9,4,1,0,0,0,0,1
db0f7990-ff21-4201-8639-cb07a9afff88,5,0,1,0,0,0,1
40e19007-22e4-4d84-a099-cb22e82ff7fd,5,0,1,0,0,0,1
95ef7dd9-67ae-407c-aa9a-746298014b35,4,0,0,1,0,0,1
1c0945de-6a9d-4ff4-9a4e-87b5746d300f,2,0,1,0,1,0,0
ccd0625c-fe60-45c4-a79e-7c6b2a987170,1,1,0,0,0,0,1
606804e3-6359-4b18-9eff-d3e033677dad,4,0,0,1,1,0,0
2ef0db62-c2c8-49a1-a717-835c097d264b,4,1,0,0,0,0,1
84aedcb4-b018-4e37-b076-a013780bbe6e,4,1,0,0,1,0,0
b07fcea0-b62c-4e2e-bba6-ba9594af31cd,4,0,0,1,0,1,0
ec64cd02-ca73-4307-bf07-682a9b7059bf,1,1,0,0,0,0,1
fefa80b1-9147-4b46-a17c-4391231cab95,3,1,0,0,1,0,0
84066a0c-181a-41bb-ae57-2dba9eec3a03,4,0,0,1,0,1,0
c80d42ea-c870-4833-8278-045eb754a679,5,1,0,0,1,0,0
9473bd6e-e117-43e3-a3a1-715f3272ecfd,5,0,0,1,0,1,0
d225fdf6-ff10-4139-bd9f-4f4692bd5443,5,0,1,0,1,0,0
c145b2a5-974e-4fb8-b09a-7ee7918ad0af,5,0,0,1,0,0,1
0e495f28-3c70-4aae-88b4-571351b76973,4,1,0,0,1,0,0
6f06e80c-7078-4b4c-939a-b5d120532b85,3,0,1,0,1,0,0
5f3b84c3-5f1f-451a-a053-0e31b90b22ed,5,0,0,1,1,0,0
e945567a-ac3e-4948-85d7-7f9bc44c8363,2,0,1,0,0,0,1
f6875a81-54a7-49a5-91f0-085e52313d54,4,0,1,0,0,0,1
a41141c4-68d1-4e1f-8acb-5fe65259b4cb,5,0,0,1,1,0,0
5c434685-f470-4ede-ad87-07593863b966,5,0,0,1,0,0,1
2aa4de6c-aae4-4bb4-a58a-2bb745a7f507,3,0,0,1,1,0,0
128d3d90-ff3d-4641-b8b2-693d39bedb0d,4,0,1,0,1,0,0
88e18a90-70ee-4452-997a-51b1af183ba3,5,0,0,1,0,0,1
a9f6a707-8e82-40ae-939e-faa6ba9c1d2c,4,0,0,1,1,0,0
13570f9c-332f-4955-949f-eb939efce7ab,5,0,0,1,1,0,0
